encounter_key,gimmick_type,user_party_slot,required_item_key,unlock_expression,ai_activation_policy,runtime_feature_required,runtime_status,fallback_behavior,activation_test,design_reason
ENC_TOHOKU_REF_0668,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_GIMMICK; AI uses only visible battle state and ordinary switching/setup logic,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,Not applicable; ordinary party is the sole branch,ASSERT no Mega/Z/Dynamax/Terastal request is emitted,"VEGA_PHYSICAL_01_006 (G1/M6 object:0 @(4,12))のTOHOKU_GENERAL_DH。SINGLEの対処順として、先発[メタング＝メタグロス予告]→中核[クチート＝通常形態の切り札]→切り札[ブロロローム＝物理]の順で妨害と人工ポケモンを連携させ、全員を万能カバレッジにしない。構成候補=メタング・エアームド・クチート・ブロロローム。 高難度・多様性改訂では先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0668固有の順序・map文脈・二勝ち筋を他戦へ複製しない。"
ENC_TOHOKU_REF_0669,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_GIMMICK; AI uses only visible battle state and ordinary switching/setup logic,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,Not applicable; ordinary party is the sole branch,ASSERT no Mega/Z/Dynamax/Terastal request is emitted,"VEGA_PHYSICAL_01_006 (G1/M6 object:3 @(30,10))のTOHOKU_GENERAL_DH。SINGLEの対処順として、先発[ヒトデマン＝高速状態異常]→中核[ブロロン＝新世代機械ポケモンの導入]→切り札[スターミー＝高速範囲]の順で妨害と人工ポケモンを連携させ、全員を万能カバレッジにしない。構成候補=ヒトデマン・ゴースト・ブロロン・スターミー。 高難度・多様性改訂では先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0669固有の順序・map文脈・二勝ち筋を他戦へ複製しない。"
ENC_TOHOKU_REF_0670,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,"Run the authored normal party with current ABI only; no transformation, crystal consumption, type override, or three-turn state.","Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert standard battle completes normally.","TOHOKU_LEAGUE_APPROACH / TOHOKU_GENERAL_DRAGON; difficulty comes from party roles, fixed levels, legal items, AI, and counterplay rather than a hidden mechanic."
ENC_TOHOKU_REF_0671,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_GIMMICK; AI uses only visible battle state and ordinary switching/setup logic,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,Not applicable; ordinary party is the sole branch,ASSERT no Mega/Z/Dynamax/Terastal request is emitted,"VEGA_PHYSICAL_01_006 (G1/M6 object:4 @(28,2))のTOHOKU_GENERAL_DH。SINGLEの対処順として、先発[エアームド＝はがねタイプ一致運用の耐久エース]→中核[ポリゴン2＝耐久人工]→切り札[ゴースト＝行動保証付き妨害]の順で妨害と人工ポケモンを連携させ、全員を万能カバレッジにしない。構成候補=エアームド・ブロロローム・ポリゴン2・ゴースト。 高難度・多様性改訂では先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0671固有の順序・map文脈・二勝ち筋を他戦へ複製しない。"
ENC_TOHOKU_REF_0672,Z_MOVE,5,ITEM_KEY_GHOSTIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,Once per battle; slot 5 may convert MOVE_KEY_SHADOWBALL (GHOST) only when it is a legal damaging choice; do not spend the once-only flag into immunity/protect when another visible line is better.,FEATURE_TASK03_TRAINER_Z_MOVE_BRANCH; base_move=MOVE_KEY_SHADOWBALL; type=GHOST; crystal=ITEM_KEY_GHOSTIUM_Z,NEEDS_FINAL_CODEX_INTEGRATION,"unlock false, feature unavailable, initialization error, or invalid item/user pairing => select the complete source lower-tier party and NONE before battle initialization; do not partially mutate party, inventory, flags, or save state",PRE_UNLOCK_SOURCE_PARTY_NONE; POST_UNLOCK_SLOT_5; ONCE_ONLY; invalid-pair fail-closed; cleanup on SWITCH/FAINT/LOSS/BATTLE_END/SAVE_RELOAD,"VEGA_PHYSICAL_03_028 (G3/M28 object:9 @(20,33))のTOHOKU_BATTLE_SEARCHER_REMATCH_HEX。SINGLEの対処順として、先発[ハカドッグ＝物理切り札]→中核[ボチ＝新世代ゴースト]→切り札[ムウマージ＝特殊]の順で状態異常と遅延利益を使うが、無限耐久や一方的な拘束を避ける。構成候補=ハカドッグ・ヤバチャ・ボチ・ムウマ・ムウマージ。 高難度・多様性改訂ではtempo/control lead・物理breaker・特殊breaker・耐久pivot・speed control/priority・cleaner/aceの6機能から最低5機能を要求し、source member 5体から6体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの…; user=ムウマージ; ゴーストZ; base=MOVE_KEY_SHADOWBALL"
ENC_TOHOKU_REF_0673,Z_MOVE,5,ITEM_KEY_GHOSTIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,Once per battle; slot 5 may convert MOVE_KEY_SHADOWBALL (GHOST) only when it is a legal damaging choice; do not spend the once-only flag into immunity/protect when another visible line is better.,FEATURE_TASK03_TRAINER_Z_MOVE_BRANCH; base_move=MOVE_KEY_SHADOWBALL; type=GHOST; crystal=ITEM_KEY_GHOSTIUM_Z,NEEDS_FINAL_CODEX_INTEGRATION,"unlock false, feature unavailable, initialization error, or invalid item/user pairing => select the complete source lower-tier party and NONE before battle initialization; do not partially mutate party, inventory, flags, or save state",PRE_UNLOCK_SOURCE_PARTY_NONE; POST_UNLOCK_SLOT_5; ONCE_ONLY; invalid-pair fail-closed; cleanup on SWITCH/FAINT/LOSS/BATTLE_END/SAVE_RELOAD,"VEGA_PHYSICAL_03_028 (G3/M28 object:9 @(20,33))のTOHOKU_BATTLE_SEARCHER_REMATCH_HEX。SINGLEの対処順として、先発[ジュペッタ＝持ち物妨害]→中核[ヤバチャ＝特殊耐久削り]→切り札[ムウマ＝妨害]の順で状態異常と遅延利益を使うが、無限耐久や一方的な拘束を避ける。構成候補=ジュペッタ・ハカドッグ・ヤバチャ・ボチ・ムウマ。 高難度・多様性改訂ではtempo/control lead・物理breaker・特殊breaker・耐久pivot・speed control/priority・cleaner/aceの6機能から最低5機能を要求し、source member 5体から6体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組…; user=ムウマ; ゴーストZ; base=MOVE_KEY_SHADOWBALL"
ENC_TOHOKU_REF_0674,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_GIMMICK; AI uses only visible battle state and ordinary switching/setup logic,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,Not applicable; ordinary party is the sole branch,ASSERT no Mega/Z/Dynamax/Terastal request is emitted,"VEGA_PHYSICAL_01_006 (G1/M6 object:5 @(17,4))のTOHOKU_GENERAL_DH。SINGLEの対処順として、先発[ヘルガー＝特殊火力と交代強要]→中核[レアコイル＝電磁支援]→切り札[エアームド＝はがねタイプ一致運用の耐久エース]の順で妨害と人工ポケモンを連携させ、全員を万能カバレッジにしない。構成候補=ヘルガー・ブロロン・レアコイル・エアームド。 高難度・多様性改訂では先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0674固有の順序・map文脈・二勝ち筋を他戦へ複製しない。"
ENC_TOHOKU_REF_0675,TERASTAL,2,ITEM_KEY_NONE,KANTO_LEAGUE_CLEAR && RUNTIME_TERASTAL_TRAINER_READY,Once only; activate FLYING on slot 2 after its role is visible and only when MOVE_KEY_AIRSLASH pressure or a documented defensive turn benefits; no surprise-immunity-only activation and no hidden-choice read.,FEATURE_TRAINER_TERASTAL_CONTEXT|FEATURE_REMATCH_CAPSTONE_BRANCH_GATE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock, type override, STAB/UI, or cleanup support is unavailable, retain original typing and normal STAB; no type override state is allocated.","Verify explicit FLYING type, MOVE_KEY_AIRSLASH STAB, defensive type chart/UI/AI, one activation, and cleanup on switch/faint/battle end/loss/save-reload.","Identity-linked capstone selected by Task01; explicit tera type FLYING, telegraphed by MOVE_KEY_AIRSLASH, user slot 2. Telegraph and multiple counterplay routes are preserved: 主警戒=速度操作+積み展開。対抗路①先制技・耐久pivotで速度差を一度受ける、②積みターンへ先制圧力を合わせて交換を迫る。ENC_TOHOKU_REF_0675では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。tera候補typeを予告し、neutral bulk、複数type打点、setup前pressureの三経路を残す。"
ENC_TOHOKU_REF_0676,TERASTAL,3,ITEM_KEY_NONE,KANTO_LEAGUE_CLEAR && RUNTIME_TERASTAL_TRAINER_READY,Once only; activate FLYING on slot 3 after its role is visible and only when MOVE_KEY_AIRSLASH pressure or a documented defensive turn benefits; no surprise-immunity-only activation and no hidden-choice read.,FEATURE_TRAINER_TERASTAL_CONTEXT|FEATURE_REMATCH_CAPSTONE_BRANCH_GATE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock, type override, STAB/UI, or cleanup support is unavailable, retain original typing and normal STAB; no type override state is allocated.","Verify explicit FLYING type, MOVE_KEY_AIRSLASH STAB, defensive type chart/UI/AI, one activation, and cleanup on switch/faint/battle end/loss/save-reload.","Identity-linked capstone selected by Task01; explicit tera type FLYING, telegraphed by MOVE_KEY_AIRSLASH, user slot 3. Telegraph and multiple counterplay routes are preserved: 主警戒=積み展開+先制技。対抗路①挑発・能力解除・強制交代で積みを止める、②HP管理と交代で先制技の確定数をずらす。ENC_TOHOKU_REF_0676では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。tera候補typeを予告し、neutral bulk、複数type打点、setup前pressureの三経路を残す。"
ENC_TOHOKU_REF_0677,TERASTAL,4,ITEM_KEY_NONE,KANTO_LEAGUE_CLEAR && RUNTIME_TERASTAL_TRAINER_READY,Once only; activate FIRE on slot 4 after its role is visible and only when MOVE_KEY_FLAREBLITZ pressure or a documented defensive turn benefits; no surprise-immunity-only activation and no hidden-choice read.,FEATURE_TRAINER_TERASTAL_CONTEXT|FEATURE_REMATCH_CAPSTONE_BRANCH_GATE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock, type override, STAB/UI, or cleanup support is unavailable, retain original typing and normal STAB; no type override state is allocated.","Verify explicit FIRE type, MOVE_KEY_FLAREBLITZ STAB, defensive type chart/UI/AI, one activation, and cleanup on switch/faint/battle end/loss/save-reload.","Identity-linked capstone selected by Task01; explicit tera type FIRE, telegraphed by MOVE_KEY_FLAREBLITZ, user slot 4. Telegraph and multiple counterplay routes are preserved: 主警戒=速度操作+先制技。対抗路①先制技・耐久pivotで速度差を一度受ける、②HP管理と交代で先制技の確定数をずらす。ENC_TOHOKU_REF_0677では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。tera候補typeを予告し、neutral bulk、複数type打点、setup前pressureの三経路を残す。"
