battle_id,phase,category,trainer_name,location,battle_format,difficulty,party_slot,active_party_size,species,level,form,ability,nature,item,move1,move2,move3,move4,ev_profile,iv_floor,role,gimmick_user,implementation_note,gimmick_type,gimmick_trigger,ai_rank,trainer_items,reward,unlock_condition,source_url,design_note
RIVAL_FINAL_PLAYER_LEEPUN,カントーリーグ後,ライバル最終戦,ライバル,ニューアイランド展望台,シングル,最高難度・主要人物,5,6,ドラパルト,98,,すりぬけ,おくびょう,こだわりメガネ,りゅうせいぐん,シャドーボール,かえんほうしゃ,とんぼがえり,特攻252/素早さ252,31,高速特殊,no,,テラスタル,ファマイン登場時にほのおテラ,5,かいふくのくすり×2,ライバル記念証／各種ミント×3,カントーリーグ制覇＋ライバルイベント完了,https://w.atwiki.jp/altair1/pages/39.html,本編で育ててきた六体の完成形。御三家のみプレイヤー選択で分岐。
RIVAL_FINAL_PLAYER_LEEPUN,カントーリーグ後,ライバル最終戦,ライバル,ニューアイランド展望台,シングル,最高難度・主要人物,6,6,ファマイン,99,,もうか,ひかえめ,いのちのたま,ねっぷう,コメットパンチ,サイコキネシス,わるだくみ,特攻252/素早さ252,31,ほのおテラ切り札,yes,,テラスタル,ファマイン登場時にほのおテラ,5,かいふくのくすり×2,ライバル記念証／各種ミント×3,カントーリーグ制覇＋ライバルイベント完了,https://w.atwiki.jp/altair1/pages/39.html,本編で育ててきた六体の完成形。御三家のみプレイヤー選択で分岐。
GYM_RF_AMANA,カントーリーグ後・最終再戦,ジムリーダー最終再戦,アマナ,アヤメシティジム,シングル,最高難度・最終再戦,1,6,アーマルド,96,,すいすい,いじっぱり,とつげきチョッキ,アクアブレイク,シザークロス,ロックブラスト,はたきおとす,HP180/攻撃252/特防76,31,対特殊物理,no,,メガシンカ,ハッサム登場時に即時,5,かいふくのくすり×2,むしマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/40.html,設置と対面操作を経てメガハッサムへつなぐ最終版。
GYM_RF_AMANA,カントーリーグ後・最終再戦,ジムリーダー最終再戦,アマナ,アヤメシティジム,シングル,最高難度・最終再戦,2,6,オニシズクモ,96,,すいほう,ゆうかん,たべのこし,アクアブレイク,きゅうけつ,ワイドガード,まもる,HP252/攻撃252,31,高耐久,no,,メガシンカ,ハッサム登場時に即時,5,かいふくのくすり×2,むしマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/40.html,設置と対面操作を経てメガハッサムへつなぐ最終版。
GYM_RF_AMANA,カントーリーグ後・最終再戦,ジムリーダー最終再戦,アマナ,アヤメシティジム,シングル,最高難度・最終再戦,3,6,デンチュラ,97,,ふくがん,おくびょう,きあいのタスキ,ねばねばネット,かみなり,エナジーボール,ボルトチェンジ,特攻252/素早さ252,31,速度支配,no,,メガシンカ,ハッサム登場時に即時,5,かいふくのくすり×2,むしマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/40.html,設置と対面操作を経てメガハッサムへつなぐ最終版。
GYM_RF_AMANA,カントーリーグ後・最終再戦,ジムリーダー最終再戦,アマナ,アヤメシティジム,シングル,最高難度・最終再戦,4,6,ツボツボ,97,,あまのじゃく,しんちょう,メンタルハーブ,ねばねばネット,ステルスロック,アンコール,まとわりつく,HP252/特防252,31,設置,no,,メガシンカ,ハッサム登場時に即時,5,かいふくのくすり×2,むしマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/40.html,設置と対面操作を経てメガハッサムへつなぐ最終版。
GYM_RF_AMANA,カントーリーグ後・最終再戦,ジムリーダー最終再戦,アマナ,アヤメシティジム,シングル,最高難度・最終再戦,5,6,ウルガモス,98,,ほのおのからだ,おくびょう,あつぞこブーツ,ちょうのまい,ほのおのまい,むしのさざめき,ギガドレイン,特攻252/素早さ252,31,特殊エース,no,,メガシンカ,ハッサム登場時に即時,5,かいふくのくすり×2,むしマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/40.html,設置と対面操作を経てメガハッサムへつなぐ最終版。
GYM_RF_AMANA,カントーリーグ後・最終再戦,ジムリーダー最終再戦,アマナ,アヤメシティジム,シングル,最高難度・最終再戦,6,6,ハッサム,100,,テクニシャン,いじっぱり,ハッサムナイト,バレットパンチ,とんぼがえり,インファイト,つるぎのまい,HP116/攻撃252/素早さ140,31,メガ切り札,yes,,メガシンカ,ハッサム登場時に即時,5,かいふくのくすり×2,むしマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/40.html,設置と対面操作を経てメガハッサムへつなぐ最終版。
GYM_RF_HANZA,カントーリーグ後・最終再戦,ジムリーダー最終再戦,ハンザ,ヒスイシティジム,シングル,最高難度・最終再戦,1,6,リキキリン,96,,テイルアーマー,ひかえめ,オボンのみ,ツインビーム,ハイパーボイス,わるだくみ,こうそくいどう,HP92/特攻252/素早さ164,31,先制無効,no,,メガシンカ,ガルーラ登場時に即時,5,かいふくのくすり×2,ノーマルマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/43.html,先制技対策と高速・低速双方の勝ち筋を持つ。
GYM_RF_HANZA,カントーリーグ後・最終再戦,ジムリーダー最終再戦,ハンザ,ヒスイシティジム,シングル,最高難度・最終再戦,2,6,イッカネズミ,97,,テクニシャン,ようき,こうかくレンズ,ネズミざん,おかたづけ,アンコール,かみつく,攻撃252/素早さ252,31,高速物理,no,,メガシンカ,ガルーラ登場時に即時,5,かいふくのくすり×2,ノーマルマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/43.html,先制技対策と高速・低速双方の勝ち筋を持つ。
GYM_RF_HANZA,カントーリーグ後・最終再戦,ジムリーダー最終再戦,ハンザ,ヒスイシティジム,シングル,最高難度・最終再戦,3,6,ポリゴンZ,97,,てきおうりょく,おくびょう,こだわりスカーフ,トライアタック,シャドーボール,れいとうビーム,トリック,特攻252/素早さ252,31,高速特殊,no,,メガシンカ,ガルーラ登場時に即時,5,かいふくのくすり×2,ノーマルマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/43.html,先制技対策と高速・低速双方の勝ち筋を持つ。
GYM_RF_HANZA,カントーリーグ後・最終再戦,ジムリーダー最終再戦,ハンザ,ヒスイシティジム,シングル,最高難度・最終再戦,4,6,ガチグマ（アカツキ）,98,,しんがん,ひかえめ,とつげきチョッキ,ブラッドムーン,だいちのちから,ムーンフォース,しんくうは,HP188/特攻252/特防68,31,特殊重戦車,no,,メガシンカ,ガルーラ登場時に即時,5,かいふくのくすり×2,ノーマルマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/43.html,先制技対策と高速・低速双方の勝ち筋を持つ。
GYM_RF_HANZA,カントーリーグ後・最終再戦,ジムリーダー最終再戦,ハンザ,ヒスイシティジム,シングル,最高難度・最終再戦,5,6,カビゴン,98,,あついしぼう,しんちょう,カゴのみ,のしかかり,ヘビーボンバー,のろい,ねむる,HP188/防御68/特防252,31,耐久,no,,メガシンカ,ガルーラ登場時に即時,5,かいふくのくすり×2,ノーマルマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/43.html,先制技対策と高速・低速双方の勝ち筋を持つ。
GYM_RF_HANZA,カントーリーグ後・最終再戦,ジムリーダー最終再戦,ハンザ,ヒスイシティジム,シングル,最高難度・最終再戦,6,6,ガルーラ,100,,きもったま,ようき,ガルーラナイト,すてみタックル,グロウパンチ,ふいうち,じしん,攻撃252/素早さ252,31,メガ切り札,yes,,メガシンカ,ガルーラ登場時に即時,5,かいふくのくすり×2,ノーマルマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/43.html,先制技対策と高速・低速双方の勝ち筋を持つ。
GYM_RF_KIRI,カントーリーグ後・最終再戦,ジムリーダー最終再戦,キリ,シオウシティジム,シングル,最高難度・最終再戦,1,6,ペリッパー,96,,あめふらし,ずぶとい,しめったいわ,ぼうふう,ねっとう,とんぼがえり,はねやすめ,HP248/防御252,31,雨始動,no,,ダイマックス,ラプラス登場時にキョダイマックス,5,かいふくのくすり×2,みずマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/42.html,最終再戦のみジムをパワースポット化。通常フィールドではダイマックス不可。
GYM_RF_KIRI,カントーリーグ後・最終再戦,ジムリーダー最終再戦,キリ,シオウシティジム,シングル,最高難度・最終再戦,2,6,イルカマン,97,,マイティチェンジ,いじっぱり,こだわりハチマキ,ジェットパンチ,ウェーブタックル,インファイト,クイックターン,攻撃252/素早さ252,31,物理高速,no,,ダイマックス,ラプラス登場時にキョダイマックス,5,かいふくのくすり×2,みずマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/42.html,最終再戦のみジムをパワースポット化。通常フィールドではダイマックス不可。
GYM_RF_KIRI,カントーリーグ後・最終再戦,ジムリーダー最終再戦,キリ,シオウシティジム,シングル,最高難度・最終再戦,3,6,イダイトウ,97,,てきおうりょく,いじっぱり,いのちのたま,ウェーブタックル,おはかまいり,アクアジェット,かみくだく,攻撃252/素早さ252,31,崩し,no,,ダイマックス,ラプラス登場時にキョダイマックス,5,かいふくのくすり×2,みずマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/42.html,最終再戦のみジムをパワースポット化。通常フィールドではダイマックス不可。
GYM_RF_KIRI,カントーリーグ後・最終再戦,ジムリーダー最終再戦,キリ,シオウシティジム,シングル,最高難度・最終再戦,4,6,ドヒドイデ,97,,さいせいりょく,ずぶとい,くろいヘドロ,ねっとう,どくびし,じこさいせい,くろいきり,HP252/防御252,31,受け,no,,ダイマックス,ラプラス登場時にキョダイマックス,5,かいふくのくすり×2,みずマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/42.html,最終再戦のみジムをパワースポット化。通常フィールドではダイマックス不可。
GYM_RF_KIRI,カントーリーグ後・最終再戦,ジムリーダー最終再戦,キリ,シオウシティジム,シングル,最高難度・最終再戦,5,6,スターミー,98,,アナライズ,おくびょう,たつじんのおび,ハイドロポンプ,サイコショック,れいとうビーム,10まんボルト,特攻252/素早さ252,31,広範囲特殊,no,,ダイマックス,ラプラス登場時にキョダイマックス,5,かいふくのくすり×2,みずマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/42.html,最終再戦のみジムをパワースポット化。通常フィールドではダイマックス不可。
GYM_RF_KIRI,カントーリーグ後・最終再戦,ジムリーダー最終再戦,キリ,シオウシティジム,シングル,最高難度・最終再戦,6,6,ラプラス,100,,ちょすい,ひかえめ,ひかりのねんど,フリーズドライ,ハイドロポンプ,かみなり,ほろびのうた,HP156/特攻252/素早さ100,31,キョダイ切り札,yes,専用パワースポット戦,ダイマックス,ラプラス登場時にキョダイマックス,5,かいふくのくすり×2,みずマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/42.html,最終再戦のみジムをパワースポット化。通常フィールドではダイマックス不可。
GYM_RF_KONAGI,カントーリーグ後・最終再戦,ジムリーダー最終再戦,コナギ,ラピスラシティジム,シングル,最高難度・最終再戦,1,6,イエッサン♀,96,,サイコメイカー,ずぶとい,オボンのみ,サイコキネシス,マジカルシャイン,アンコール,いやしのねがい,HP252/防御252,31,場作り,no,,メガシンカ,メタグロス登場時に即時,5,かいふくのくすり×2,エスパーマスター証／BP25,カントーリーグ制覇,https://w.atwiki.jp/altair1/pages/46.html,元のメタグロスを明確な最終切り札として完成させる。
